posting_frequency,avg_likes,avg_comments,followers,following,avg_engagement,duplicate_comments_ratio,active_hours_count,account_age_days,label,like_comment_ratio,following_follower_ratio
45.25072441901222,19,0,201,3183,0.00912617698203864,0.5143367441714419,22,155,1,19.0,15.757425742574258
53.8582425223388,37,4,310,3073,0.009846654944557016,0.6125012437998356,20,115,1,7.4,9.881028938906752
1.083186394041232,1977,58,9145,1189,0.11588984766410879,0.1240737222641435,7,3440,0,33.50847457627118,0.13000218674830527
2.3537260561895668,50,158,2622,1877,0.12293909308430859,0.04831208629743986,17,2294,0,0.31446540880503143,0.7155928326343881
0.40191798321408234,1971,199,26381,1051,0.14622634893198255,0.014959645851582359,4,1318,0,9.855,0.039837768175271016
0.6042962227365131,983,26,13915,660,0.06724981300593408,0.1419396739504623,9,2956,0,36.407407407407405,0.04742742167289451
0.2347061968879934,1962,89,22245,727,0.13945220534151453,0.10573666990970042,8,2647,0,21.8,0.03268003236536905
2.734506627867522,890,139,1178,1610,0.0719351237047471,0.018387473476077446,6,933,0,6.357142857142857,1.3655640373197626
46.6561763444015,15,9,393,7673,0.002221891762083007,0.6430504794424978,22,150,1,1.5,19.4746192893401
58.983833043700685,18,2,262,4786,0.006593020939717295,0.508141964772082,21,61,1,6.0,18.197718631178706
33.847345827911255,2,0,167,1125,0.008164134241294975,0.9811153789067314,21,89,1,2.0,6.696428571428571
68.03263303198327,16,1,69,5706,0.0031213879166327153,0.5047793220976117,23,81,1,8.0,81.51428571428572
21.76682134366269,23,3,56,4062,0.0062787178093610535,0.6468980310817163,23,65,1,5.75,71.26315789473684
2.0484889564363122,1532,188,20264,76,0.11334110567783653,0.03120368440998733,14,2133,0,8.105820105820106,0.0037503084135208486
23.07943136173009,4,2,67,7407,0.005879898582402608,0.6624749363783023,23,111,1,1.3333333333333333,108.92647058823529
59.23664799060965,46,0,388,7406,0.0030950895876223163,0.8675839907130589,20,49,1,46.0,19.038560411311053
71.20079539524738,35,5,442,4695,0.004597824418424993,0.9613330715195103,23,113,1,5.833333333333333,10.598194130925508
51.78155011353204,21,7,19,7815,0.0071256507787837535,0.8905818015001024,20,72,1,2.625,390.75
0.37165682670146816,1925,166,3836,799,0.031277225546367166,0.037833470134592824,11,1319,0,11.52694610778443,0.20823560072973676
2.0051699531747045,1624,90,21461,1407,0.03895719548632518,0.11393427508708624,16,3054,0,17.846153846153847,0.06555772994129158
2.1156021636898044,1923,144,4072,201,0.07733182513180248,0.05874998143182133,6,3401,0,13.26206896551724,0.04934937392585318
1.9040514306608332,710,77,1512,1148,0.11467125543909688,0.09884141909021141,9,3456,0,9.102564102564102,0.7587574355584931
22.278790415878774,44,2,284,2654,0.0019027509223368945,0.49312406750757004,20,111,1,14.666666666666666,9.312280701754386
34.4357776785666,21,0,354,2375,0.0057039213405676295,0.9964993793761203,22,27,1,21.0,6.690140845070423
2.07524177649845,1123,22,11643,654,0.04076118501545556,0.13647354612480905,15,2922,0,48.82608695652174,0.05616626588801099
0.2862059175178888,549,135,21745,1823,0.016882516081706742,0.05191608611735926,16,3626,0,4.036764705882353,0.08383150924307918
72.0635855011474,37,0,141,4162,0.009174064583691884,0.4659192866916221,23,18,1,37.0,29.309859154929576
1.3339306698994187,418,106,4782,1983,0.04070485616959349,0.07761019347374491,10,3370,0,3.9065420560747666,0.4145933514530629
2.6029999350392212,602,123,19208,1489,0.01347440960232088,0.06661695077631095,13,643,0,4.854838709677419,0.07751574782653964
2.1184864103574217,1870,46,19631,1373,0.05238746506643951,0.03558815454857059,6,3385,0,39.787234042553195,0.06993683781581092
1.6145054541589328,1831,112,28040,502,0.025854083229574776,0.06281384857239825,15,2545,0,16.20353982300885,0.017902357262579795
65.63105385153949,21,6,371,3380,0.008082114476502365,0.9523502314534519,20,89,1,3.0,9.086021505376344
0.32316428472470654,1521,83,16125,704,0.058015312758010945,0.01683616079873829,11,770,0,18.107142857142858,0.04365620736698499
1.5022823754877817,1052,106,17193,329,0.04197961932317882,0.04876993926003966,6,3384,0,9.83177570093458,0.019134581830871234
1.1792843691287886,904,38,4075,394,0.0717784071450096,0.06418042722794867,16,1574,0,23.17948717948718,0.09666339548577037
2.4998598971439354,637,43,25213,322,0.04373947611942851,0.12736983719827658,7,508,0,14.477272727272727,0.012770682953914493
47.590635997778875,42,1,140,5678,0.005826172514622532,0.5181202906064843,20,122,1,21.0,40.269503546099294
1.3518126840660702,1357,166,19373,1409,0.011283177025734307,0.086460832718045,13,2149,0,8.125748502994012,0.07272633426241354
26.122027277289185,42,9,471,1067,0.0060708678120255065,0.7776010689112344,21,146,1,4.2,2.260593220338983
34.87213850277483,16,3,379,6766,0.009198480247021957,0.6464341419774569,20,46,1,4.0,17.805263157894736
49.68294645222724,27,1,77,1861,0.004638940204404267,0.9477243057858781,22,160,1,13.5,23.858974358974358
62.09160337371263,45,1,310,2242,0.008978003696966023,0.5456678692852477,21,114,1,22.5,7.209003215434084
41.059759865329035,26,0,22,5755,0.003107899271017305,0.7946033499253005,21,100,1,26.0,250.2173913043478
67.8987669595157,27,6,468,2038,0.008027994315059253,0.4404303844778604,21,21,1,3.857142857142857,4.345415778251599
73.62367931315998,47,3,393,1956,0.00459726823949202,0.5386327717273047,20,161,1,11.75,4.964467005076142
29.632234079629164,45,2,147,2271,6.825010766919992e-05,0.5405799785342327,23,155,1,15.0,15.344594594594595
0.4699828781071349,999,153,29769,1261,0.03819587439114423,0.11880046891952939,12,3281,0,6.487012987012987,0.042358078602620086
0.5317753459640896,898,92,624,801,0.054415730302958,0.01085227648462283,16,2936,0,9.655913978494624,1.2816
1.4958980397424386,263,83,12176,1447,0.06529863787686453,0.04518386220934191,16,787,0,3.130952380952381,0.11883058224521639
47.930896013720655,34,0,163,5739,0.005104271961272193,0.5731912289877795,23,18,1,34.0,34.99390243902439
23.57476570238417,21,0,427,7761,0.008954635577589735,0.6752344322983477,23,172,1,21.0,18.13317757009346
2.8551797044473344,1746,128,7287,204,0.04852662964828659,0.009673602068376941,11,2860,0,13.534883720930232,0.027991218441273325
1.5394621168835854,912,53,5388,830,0.07568484945298802,0.1423619404774225,7,871,0,16.88888888888889,0.15401744293932085
2.945439916279528,1594,2,1262,870,0.11421869553386561,0.14081248324197493,6,995,0,531.3333333333334,0.6888361045130641
1.5952284828798258,1364,108,4988,444,0.06418700167088418,0.05583679427791071,5,855,0,12.513761467889909,0.08899579073962718
2.9643949302344916,1718,137,12703,332,0.06171357066156191,0.04835076871214154,8,2076,0,12.44927536231884,0.026133501259445843
2.780748966591938,1580,192,25295,1097,0.09598363904464496,0.07682549339008307,17,2300,0,8.186528497409327,0.04336654016445288
50.33773065620146,22,7,391,2415,0.007102863387138983,0.4074348783887015,23,127,1,2.75,6.160714285714286
2.8211873247810098,1312,8,29478,309,0.13036469279590937,0.12809226945218155,4,2769,0,145.77777777777777,0.010482038060992571
0.520195129064547,1829,58,26349,583,0.1389059031476627,0.07807808004622717,15,1162,0,31.0,0.022125237191650854
2.634281224931294,873,8,1911,1998,0.0489504061896351,0.05670465933497927,14,2074,0,97.0,1.044979079497908
36.05308279476688,40,7,401,2612,0.009032105062904678,0.9212556320366608,21,35,1,5.0,6.497512437810945
2.941913955140667,878,184,20450,139,0.08136297140055118,0.09356133682493117,14,2748,0,4.745945945945946,0.006796733656055939
1.0116323451213474,1547,160,5565,1719,0.03022110778171086,0.05821821851527456,9,3021,0,9.608695652173912,0.30883938196191163
40.84575252843747,23,1,53,6363,0.0071479057843780724,0.6296483945245592,20,53,1,11.5,117.83333333333333
2.4622666886710083,1462,7,29569,111,0.11786129239092716,0.11969147838799499,13,385,0,182.75,0.003753804531619885
0.6136209702804419,1162,196,6919,1699,0.012257450492110085,0.08782289074725534,5,3226,0,5.898477157360406,0.24552023121387284
49.2649072230983,24,8,266,6283,0.006052172840290415,0.5307729127960706,22,71,1,2.6666666666666665,23.53183520599251
36.30090799437052,38,4,193,6424,0.007458102440761548,0.6661121106344498,21,133,1,7.6,33.11340206185567
2.9904208761736326,198,145,15873,1375,0.05178309256068647,0.03636282208308163,6,263,0,1.356164383561644,0.08661962958296586
77.39184102397914,4,9,102,2810,0.009006845482876117,0.6006032682491415,22,89,1,0.4,27.281553398058254
49.18507999499744,48,9,328,4634,0.00667292181728008,0.9135486852592266,22,145,1,4.8,14.085106382978724
1.468994140818998,683,40,28664,304,0.13428521345403632,0.07577485672840988,8,3133,0,16.658536585365855,0.010605267748124892
2.6545252016768925,1504,61,29288,874,0.13656489810363828,0.0065856920445955865,15,813,0,24.258064516129032,0.029840554474376047
1.6207317810499822,352,76,8045,1683,0.12050069165479464,0.024710101333158607,5,766,0,4.571428571428571,0.20917225950782997
19.868553589307986,28,4,441,7503,0.009404892871061282,0.9757841270593527,22,48,1,5.6,16.975113122171944
28.528642750530505,27,1,164,6424,0.0031474869945846283,0.724558948409583,21,160,1,13.5,38.93333333333333
18.69312102116198,32,9,93,7763,0.005885518145706807,0.7701869685203552,21,119,1,3.2,82.58510638297872
54.81825053189589,31,5,143,3676,0.006400346239421309,0.4119322107726591,23,30,1,5.166666666666667,25.52777777777778
2.4026730488838584,1645,17,24890,861,0.028972362298505562,0.0664405682601654,7,973,0,91.38888888888889,0.03459081595757503
0.14174111702629202,492,33,2209,1119,0.1484991923148939,0.11593109045727795,7,1889,0,14.470588235294118,0.5063348416289593
0.7734168159257702,1205,57,23670,1386,0.08838467445840995,0.1355972544883928,6,3098,0,20.775862068965516,0.058552659372227624
54.118376965885645,15,3,5,5149,0.009648941234778153,0.4290174793571571,23,42,1,3.75,858.1666666666666
39.47499787355437,44,8,206,5976,0.0010053155078621912,0.7772858810764647,20,175,1,4.888888888888889,28.869565217391305
26.316584960343945,38,0,122,4822,0.0006226764218572223,0.6972081079367041,20,167,1,38.0,39.203252032520325
30.12199794528581,35,0,355,1027,0.0035980947726863347,0.5921257661589591,22,111,1,35.0,2.884831460674157
71.32273799850975,41,8,12,2966,0.00319372326016229,0.47542632670748286,23,102,1,4.555555555555555,228.15384615384616
37.07391644171774,35,9,66,7673,0.007586875546482741,0.6682593972926772,21,52,1,3.5,114.5223880597015
75.39024905322786,11,6,106,5893,0.00876901467830728,0.45016808141891584,22,76,1,1.5714285714285714,55.074766355140184
77.58623426470459,36,7,68,2613,0.005910475548566881,0.8665948631564746,23,58,1,4.5,37.869565217391305
58.20082441851762,5,9,284,6745,0.005794318227199276,0.8913251022633648,21,75,1,0.5,23.666666666666668
71.08285224143097,47,0,286,2271,0.006378057159756804,0.4744495513693885,21,130,1,47.0,7.912891986062718
1.0912703199238403,1886,32,6514,1355,0.08622458650088359,0.030248281690033834,15,3596,0,57.15151515151515,0.20798158096699923
17.038986806113464,12,9,75,1732,0.005594064123578974,0.4966277073289538,21,86,1,1.2,22.789473684210527
2.2561739432456624,1323,37,24486,1863,0.03956915620231323,0.110584151587474,8,2754,0,34.81578947368421,0.07608118593539429
54.30525249807923,14,1,360,6658,0.004990567948601378,0.5675245233785611,22,92,1,7.0,18.44321329639889
14.402878032480142,38,1,18,7557,0.001781285078632562,0.8780340179856189,23,33,1,19.0,397.7368421052632
65.2767923946352,15,5,487,2748,0.008031920697099003,0.5140110429492767,20,112,1,2.5,5.631147540983607
18.20902386877374,10,2,79,6052,0.0032105328537998536,0.9581798892599799,23,3,1,3.3333333333333335,75.65
2.6422954477092007,1681,70,9997,1557,0.015431923662044244,0.13703670171040422,4,1528,0,23.676056338028168,0.15573114622924586
67.22257411576726,40,7,403,2716,0.002409098362307182,0.6166458703262717,23,40,1,5.0,6.7227722772277225
55.20676160358453,46,5,280,1924,0.0019133920300134068,0.5595831662585355,22,179,1,7.666666666666667,6.846975088967971
1.412074596784811,133,87,28514,1638,0.02323788826841435,0.08117820837855365,5,2484,0,1.5113636363636365,0.057443450815360335
68.68038356978798,23,9,110,6278,0.0035264403113672927,0.7364516636676619,22,53,1,2.3,56.55855855855856
24.09960361759618,18,6,153,3088,0.0035915931217019316,0.4721593731932797,21,155,1,2.5714285714285716,20.051948051948052
45.11050549345193,40,9,307,5935,0.0011983244670637817,0.9480137185209342,23,167,1,4.0,19.26948051948052
2.930033889239156,1359,29,23245,1771,0.03678048193751201,0.07819016307360986,4,645,0,45.3,0.07618515013335628
2.532804450693209,1699,120,23235,1403,0.016143352371624106,0.02535866237005586,17,2201,0,14.041322314049587,0.060380444138405924
0.38838003900210094,918,72,1280,1773,0.059323243789284955,0.057974058429587055,13,1428,0,12.575342465753424,1.3840749414519906
70.88594075145514,7,5,228,6778,0.004814464104827509,0.5431745462478381,22,135,1,1.1666666666666667,29.59825327510917
24.51791024803956,29,2,139,3632,0.00036117520454003073,0.7803630161170747,23,173,1,9.666666666666666,25.942857142857143
1.3968873674640234,1299,164,27760,812,0.09461330067159313,0.033390545481185654,7,1374,0,7.872727272727273,0.029249666798746445
49.90723040831119,10,4,74,1741,0.0007747555725795907,0.4557839880674802,21,1,1,2.0,23.213333333333335
0.19028884036508295,244,54,25728,1736,0.017480844334742403,0.04933796673160865,17,1963,0,4.4363636363636365,0.06747250184616581
44.302814450839335,41,0,269,3446,0.008811586669543453,0.6570586865396115,21,164,1,41.0,12.762962962962963
2.8393812364746673,1334,119,23506,1284,0.07868590062574786,0.10944099738530139,6,3449,0,11.116666666666667,0.05462202748117582
24.740444742043074,34,1,207,4361,0.003094270311992908,0.4385945167174297,23,93,1,17.0,20.966346153846153
1.8045311465003748,149,16,3442,1930,0.14729075073896694,0.11778043018692375,7,1390,0,8.764705882352942,0.5605576532094104
0.8029882240037326,463,119,29981,81,0.027679686161839655,0.09260313764821006,10,1064,0,3.8583333333333334,0.0027016209725835502
1.2655996494668023,203,188,23021,1407,0.02816961520116558,0.13935313285752016,10,2576,0,1.0740740740740742,0.06111545478238207
0.3066445105192499,1561,197,13489,829,0.05661303457473226,0.04000551459558214,8,3096,0,7.883838383838384,0.0614529280948851
2.549193255751704,1336,88,11410,1576,0.08178498597115014,0.031047945450017933,15,866,0,15.01123595505618,0.138112347734642
0.6253331136505729,1732,165,5686,165,0.10636101977981569,0.04680019591626755,11,2312,0,10.433734939759036,0.029013539651837523
78.66662581468333,17,3,89,2376,0.0005092410762670096,0.7259835559399928,21,174,1,4.25,26.4
1.0042667859472527,637,148,18696,425,0.05493096136472165,0.12869279181035045,5,3497,0,4.275167785234899,0.022730919398834037
21.95246459548108,31,6,87,3655,0.0022457017239773803,0.9579896905969458,22,47,1,4.428571428571429,41.53409090909091
1.941771587516167,649,93,28779,946,0.06578702669529,0.02109800088505001,15,1482,0,6.904255319148936,0.032870048644892284
2.419580242247214,1592,31,5873,1217,0.13612708223737868,0.08720498358068622,7,1922,0,49.75,0.20718420156622402
57.59142410561617,32,8,462,6500,0.008976406933263214,0.9258270580406031,22,146,1,3.5555555555555554,14.038876889848812
0.29672747140499856,1809,182,6081,766,0.14770362196342837,0.09972116378703667,14,3629,0,9.885245901639344,0.12594541269319304
0.6163043039222791,68,89,24036,1944,0.142779521775809,0.06061647716144356,10,520,0,0.7555555555555555,0.08087531721928694
27.105705996939474,24,4,198,2617,0.007984798344547435,0.5720838622427207,22,38,1,4.8,13.150753768844222
57.58628496713923,44,2,477,2563,0.0006141744164382013,0.9347062474970287,22,85,1,14.666666666666666,5.361924686192468
77.63775950680628,45,9,228,1299,0.005615490728028784,0.8756984512602544,23,88,1,4.5,5.672489082969432
36.22710228893875,48,0,303,4130,0.0007393039075815655,0.40318150655970764,20,56,1,48.0,13.585526315789474
1.0168527044325766,1251,121,9563,1212,0.0371203871086817,0.06417351849573749,10,2667,0,10.254098360655737,0.12672521957340024
2.403172260703544,1516,64,19893,1281,0.0318864013749974,0.054753795605823455,13,1143,0,23.323076923076922,0.06439127375087966
2.81651696733653,513,107,1129,1959,0.12457048979533032,0.003060241603230951,6,469,0,4.75,1.7336283185840708
16.132469171532563,16,9,304,3192,0.009487087157171122,0.8889747804957415,23,126,1,1.6,10.465573770491803
37.64065662010045,45,5,186,1504,0.008353945781128533,0.9984258115572581,21,40,1,7.5,8.042780748663102
0.4615217754894738,1188,22,968,817,0.11085224978250839,0.11622876032729337,5,3001,0,51.65217391304348,0.8431372549019608
1.574245586057212,192,13,20510,1462,0.07177215367284034,0.004294679075347923,9,383,0,13.714285714285714,0.07127882599580712
0.6786731076945208,120,134,2294,816,0.13308860726195357,0.10434611301681121,11,2466,0,0.8888888888888888,0.35555555555555557
23.284522540185698,35,9,386,3371,0.007097352778996852,0.7728130929955327,20,41,1,3.5,8.710594315245478
29.11163462264855,30,7,83,5357,0.008359210861871573,0.5181958335033643,20,128,1,3.75,63.773809523809526
1.2919825624394436,1387,83,27383,1378,0.139160136686812,0.09109000051522319,6,2935,0,16.511904761904763,0.050321355536079464
78.08081227859324,15,5,359,1058,0.004153480693188697,0.7062511059016995,23,71,1,2.5,2.938888888888889
49.7432857836756,32,1,384,2967,0.00026724504245174806,0.7124472168317157,21,122,1,16.0,7.706493506493507
0.8686346421425116,171,185,12406,1550,0.0959191157361246,0.13100762465565713,5,2787,0,0.9193548387096774,0.12492947529620375
0.75683774807402,1460,91,28141,1193,0.11156554358302279,0.024165003488463337,4,1847,0,15.869565217391305,0.04239215407575865
47.74395347291111,48,3,363,1571,0.007696033053507329,0.6397085788280896,21,67,1,12.0,4.315934065934066
19.48210304364654,17,5,430,7063,0.005491281809693353,0.973511724680375,20,129,1,2.8333333333333335,16.387470997679813
2.2977537203466705,1099,175,29017,1175,0.07347827228739752,0.03459579603213959,12,2698,0,6.244318181818182,0.04049210834654352
0.710920348116433,1828,96,26885,1951,0.12963961296456972,0.09378173007862725,9,727,0,18.84536082474227,0.07256564754891022
0.514675877953224,1470,20,12528,1063,0.036997545251914385,0.014232634522136195,17,3340,0,70.0,0.08484316385984515
68.54737422004138,22,6,52,7013,0.0023285475144691594,0.6294414976939298,21,74,1,3.142857142857143,132.32075471698113
27.094313123156414,6,0,129,6098,0.0005457609194967628,0.5737467435580113,20,74,1,6.0,46.90769230769231
2.9852326856746623,1248,44,2371,1142,0.14239429518711264,0.01735128354721748,10,607,0,27.733333333333334,0.4814502529510961
69.79542400760127,24,3,361,5572,0.0019745232482600806,0.4769253711929865,20,54,1,6.0,15.392265193370166
1.6169837480934317,670,134,24109,1037,0.015538050918765839,0.08914976008898937,13,1686,0,4.962962962962963,0.0430111986727499
0.5132370744143884,1561,61,17249,1275,0.13642709143435217,0.02074132915167129,13,2735,0,25.177419354838708,0.07391304347826087
75.66196891551272,49,0,483,7801,0.0026164901324460033,0.7413975008222029,22,8,1,49.0,16.117768595041323
1.213284541982313,1074,95,14833,510,0.080690592572516,0.1400788193678609,17,2365,0,11.1875,0.03438047728191991
1.2439812078531025,1848,167,27093,1595,0.08091699998719659,0.11760926697427182,16,2918,0,11.0,0.05886912231490367
57.40119705456245,47,3,85,7487,0.006376532838818979,0.7213089410062924,20,15,1,11.75,87.05813953488372
37.597246238841606,26,4,260,1981,0.005445140446092138,0.8729294088367024,23,114,1,5.2,7.590038314176245
29.472577369581188,41,6,383,6643,0.005779571954552444,0.5481909506266192,22,127,1,5.857142857142857,17.299479166666668
0.2697976948075397,892,188,17156,962,0.14657382606292624,0.019568345482709085,11,571,0,4.71957671957672,0.056070408579588504
0.34589684653282937,1919,131,1431,949,0.10482785845141228,0.03210106697608113,7,2994,0,14.537878787878787,0.6627094972067039
2.869109313923263,1892,143,29370,1515,0.025797676232363814,0.03820807506863234,5,285,0,13.13888888888889,0.0515814919478397
1.8400595895459808,882,147,8217,780,0.020132695047177147,0.07210710847265339,11,1205,0,5.95945945945946,0.0949136042832806
0.7484279317064126,890,39,5780,422,0.05086140478509596,0.012570623864259117,11,1761,0,22.25,0.07299775125410829
0.7175960683758411,1654,60,9214,810,0.010033740655918838,0.08673446792542705,12,1569,0,27.114754098360656,0.08790016277807922
29.95125364816978,17,6,117,6545,0.0023793645241878803,0.8121765729921068,21,33,1,2.4285714285714284,55.46610169491525
43.077144471763056,23,2,168,1231,0.004812573318575541,0.6337285083393629,23,178,1,7.666666666666667,7.284023668639053
68.00242935541485,4,8,258,7719,0.006261090737193929,0.9736268124268247,23,125,1,0.4444444444444444,29.8030888030888
40.32239342831211,44,1,317,6996,0.00674252479284851,0.7526239617094406,21,84,1,22.0,22.0
64.21528744487287,10,2,413,5175,0.0037298538808301484,0.9608768320363169,22,170,1,3.3333333333333335,12.5
34.735862167922576,5,9,301,2322,0.008250303122434447,0.8762027711833893,23,27,1,0.5,7.688741721854305
0.8869121921442981,1948,48,11398,1552,0.13811943485668543,0.08942740041035653,12,370,0,39.755102040816325,0.13615229406088253
20.932413130869108,24,1,179,1102,0.0008151103603394317,0.8305280609730002,23,34,1,12.0,6.122222222222222
0.6452717303847068,835,111,8745,441,0.07548615233406113,0.105719375419828,12,1107,0,7.455357142857143,0.05042305053738852
27.809434383687403,41,6,431,5807,1.3659258750852166e-05,0.7074436860760898,23,11,1,5.857142857142857,13.44212962962963
0.5915289653896683,256,88,19372,731,0.0899698084852124,0.13918509447930405,7,1513,0,2.8764044943820224,0.03773292726991173
71.86509435821011,5,2,96,2502,0.002971308129551443,0.6448552817828193,23,113,1,1.6666666666666667,25.79381443298969
0.7689424539815002,1507,152,19435,1011,0.03686224581663021,0.028009949114605647,17,3475,0,9.84967320261438,0.05201687590039103
2.953842060677956,1298,104,13323,882,0.05577189403565729,0.09134986665778927,11,1025,0,12.361904761904762,0.06619633743620534
1.3647669344924185,1692,31,110,840,0.0735385189329676,0.12453752891720775,4,1947,0,52.875,7.5675675675675675
2.393097178032994,34,28,716,1265,0.14459846089852027,0.027947516477780026,8,1586,0,1.1724137931034482,1.7642956764295676
26.153787298624803,16,7,18,4367,0.0065962136847552075,0.9803243809634142,20,153,1,2.0,229.8421052631579
2.426371244186715,454,157,5848,1571,0.12187150040807361,0.1032045778427972,10,3098,0,2.8734177215189876,0.2685929218669858
0.7191829623009485,1608,117,16985,1104,0.11454406309174235,0.033524147138375995,9,3536,0,13.627118644067796,0.06499470151889791
38.02915228195792,0,2,451,2267,0.00100666386519343,0.5063411644841754,21,134,1,0.0,5.015486725663717
1.7480949496728677,937,3,19944,1164,0.1142219034972575,0.026622275248651767,5,2693,0,234.25,0.05836049135121584
2.53542662834329,340,146,27468,259,0.08136124402449911,0.09152678643549628,8,3166,0,2.312925170068027,0.009428810659288652
61.982092507281294,6,1,464,5174,0.003048611907780857,0.6542630480677131,22,142,1,3.0,11.126881720430108
15.059191902883988,13,3,55,6653,0.006158751312048398,0.43815282547947193,23,80,1,3.25,118.80357142857143
50.916506080673514,1,3,396,1161,0.0048150509317763214,0.912832081846356,23,123,1,0.25,2.924433249370277
2.672916953471347,1714,113,25515,381,0.020557704638990357,0.08120030740519009,6,1469,0,15.035087719298245,0.014931807493337513
0.637067146815657,1832,173,29775,757,0.09718377869284685,0.060433436843494615,15,1531,0,10.528735632183908,0.02542315959161741
0.9835695033843183,718,24,11382,1831,0.0980467202893061,0.03740636819938382,8,2260,0,28.72,0.16085390494597207
27.66867095492141,3,8,254,3844,0.008153541341503657,0.8424241801237516,20,168,1,0.3333333333333333,15.074509803921568
1.2268184936840028,1771,165,2930,456,0.04675120459731617,0.04552651873171672,14,1400,0,10.668674698795181,0.1555783009211873
76.0079132601669,45,2,307,5660,0.00913371297158207,0.6493763431225559,23,150,1,15.0,18.376623376623378
0.4520163243250438,716,61,3201,1761,0.10597540687876725,0.0516842861981813,11,1433,0,11.548387096774194,0.5499687695190506
18.172707701060595,8,3,103,3250,0.005964204946239673,0.8464256090800006,23,71,1,2.0,31.25
0.31101271845616124,274,182,27906,1131,0.05503609161818331,0.005126338356163112,15,3392,0,1.4972677595628416,0.04052746622711148
76.5684904250632,1,2,246,6850,0.004245526528734912,0.4292517263716614,21,158,1,0.3333333333333333,27.732793522267208
66.61761699879563,11,5,338,5234,0.008968273290869464,0.6365140520584798,23,91,1,1.8333333333333333,15.43952802359882
16.971205382983726,34,3,475,7106,0.00981899054477998,0.8629913202513451,20,91,1,8.5,14.928571428571429
42.26688598792279,1,2,499,4079,0.009262320693508148,0.9280218209549571,20,13,1,0.3333333333333333,8.158
66.60256223366196,14,2,451,6648,0.007359748710048278,0.6613990124209796,20,117,1,4.666666666666667,14.70796460176991
51.58949087816568,23,6,181,2716,0.007891997567985845,0.5386618147863989,21,162,1,3.2857142857142856,14.923076923076923
12.819688071639003,31,4,44,5206,0.005720993260502571,0.8463422577495452,22,59,1,6.2,115.68888888888888
0.15287448976144874,1461,22,17565,1753,0.015402818671338737,0.03510422629603119,17,1129,0,63.52173913043478,0.09979505863600137
63.836557123753835,49,4,79,3788,0.008539461723304546,0.853115355775447,20,119,1,9.8,47.35
72.76069351747921,18,0,425,7526,0.002835654825146794,0.8774190454871195,22,44,1,18.0,17.666666666666668
1.4043754815818354,442,87,27690,1937,0.019658601219464323,0.05818477934275947,7,3467,0,5.0227272727272725,0.06995052544147919
0.20634713810727462,1489,169,15097,133,0.026584638713227457,0.0886643070803421,15,421,0,8.758823529411766,0.008809113789905948
0.37254762553852006,1483,76,4136,1935,0.12301663090567505,0.04261562238411495,16,2531,0,19.25974025974026,0.4677302393038434
1.4675709467954594,995,182,13718,970,0.05402077481359675,0.09892350871868764,6,1752,0,5.437158469945355,0.07070486187039872
1.5828929566967196,1405,109,6721,1448,0.1181174579572508,0.04698761107332329,13,3406,0,12.772727272727273,0.21541207973817317
59.522339315529834,19,6,24,5633,0.0011670592120246758,0.9509443013713322,21,95,1,2.7142857142857144,225.32
0.7071130376764598,1201,138,20701,356,0.07965925167442162,0.07575420692231503,10,1148,0,8.640287769784173,0.01719640614433388
1.896809078633538,1865,64,6617,577,0.09656848298636403,0.09023227595695592,6,3194,0,28.692307692307693,0.08718646116651556
1.722956960793832,1587,188,22863,1402,0.0837232919625705,0.05247925413337177,5,2417,0,8.396825396825397,0.061319104268719386
20.572449474784825,37,3,414,5894,0.009110257371566158,0.7902138411915167,23,35,1,9.25,14.202409638554217
1.6107781340889225,283,89,4035,978,0.017286417425858402,0.11359433581067893,5,2136,0,3.1444444444444444,0.2423191278493558
39.30249065051346,20,1,150,1577,0.005205739373148293,0.4688163352688698,20,169,1,10.0,10.443708609271523
36.988360093828206,13,1,303,7775,0.006640787378420733,0.5352015898468878,21,160,1,6.5,25.575657894736842
1.5338188836374864,1541,49,24899,678,0.14411710945484468,0.05253549214906151,15,192,0,30.82,0.027228915662650604
27.894942051614258,18,8,146,3825,0.0032942568666264717,0.5071851585510716,23,111,1,2.0,26.020408163265305
0.5380678861646107,227,145,26377,195,0.10699216780818721,0.032894292375724596,15,1936,0,1.5547945205479452,0.007392524073091212
2.7416888350321433,183,138,7347,116,0.07254810223754495,0.0007986285856596386,11,3409,0,1.316546762589928,0.015786608600979857
76.54816476977399,1,7,331,4437,0.006011279922962408,0.485872308676236,20,140,1,0.125,13.364457831325302
13.894854088141654,33,2,371,4562,0.0056236699862121,0.8432281225761566,23,165,1,11.0,12.263440860215054
2.4475966167021466,1086,149,22684,588,0.015277634659173887,0.12370847461153801,6,1481,0,7.24,0.02592021159356403
71.77845201250437,16,3,122,7444,0.002640158821396067,0.7711730112448334,20,87,1,4.0,60.520325203252035
2.124668970657261,352,59,848,891,0.029110421691701506,0.11722846942996007,14,2815,0,5.866666666666666,1.0494699646643109
2.1184597923559974,1600,95,2198,1011,0.09828241762319607,0.09679166329853443,11,1704,0,16.666666666666668,0.4597544338335607
2.1371484145779016,1199,71,11382,1596,0.06944016500603377,0.030672519179373525,7,3516,0,16.65277777777778,0.14020908372133883
2.3397233360333543,582,136,21543,560,0.09116319609156806,0.07723942430887241,8,3243,0,4.248175182481752,0.025993316004455997
0.18346976130868303,371,96,1627,292,0.11734756988736698,0.06540724469588817,10,1245,0,3.8247422680412373,0.17936117936117937
